17,12,0.87,48,0.10,24.25,7.79,36,6,15,12,49,4,7,10,26,1,2,25,10,50,40,11,1,42,17,25,7,1,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,17,50,3,35,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
4,9,0.64,1,0.38,8.33,4.68,10,2,3,1,13,0,4,7,11,0,3,4,4,5,5,5,0,5,12,5,3,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
14,124,0.56,22,0.52,11.79,4.98,81,11,32,35,162,23,18,44,78,5,9,61,28,83,105,30,7,95,86,103,35,13,24,2,22,0,0,6,0,5,0,0,2,0,0,0,0,13,53,23,6,6,0,4,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
7,16,0.78,28,0.17,19.00,7.36,30,3,12,6,35,2,10,9,21,1,5,21,3,42,24,5,0,32,11,18,7,1,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,8,51,3,22,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,14,0.46,0,0.43,8.67,4.23,10,1,5,4,16,1,0,6,4,0,2,6,3,6,8,2,0,4,7,8,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
1,10,0.23,0,1.50,4.33,3.15,3,0,1,2,1,0,2,3,3,0,1,3,2,3,4,0,0,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,15,0.46,0,0.43,9.33,3.89,9,1,5,3,13,2,1,6,5,0,1,5,4,5,10,3,0,3,5,8,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,38,0.54,0,1.17,11.71,4.52,25,6,17,18,36,5,11,9,29,0,1,13,12,29,29,8,0,21,20,31,17,4,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
1,3,0.67,1,1.50,3.00,5.78,3,0,1,2,9,1,1,2,6,0,0,2,3,2,1,1,0,4,4,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
15,9,0.87,28,0.06,37.50,7.21,19,2,9,12,41,4,7,11,31,0,1,21,4,29,17,6,0,18,20,27,7,5,3,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,50,1,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
4,18,0.74,27,0.16,23.67,6.87,17,3,16,11,33,4,1,11,18,1,1,22,5,18,19,4,0,16,10,17,8,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,50,2,22,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,11,0.50,1,0.38,7.33,4.64,7,1,2,3,9,0,4,8,9,0,0,5,1,6,4,1,0,3,7,5,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
16,11,0.90,46,0.06,39.67,7.28,26,2,24,26,66,4,5,27,52,0,1,36,7,39,25,8,0,31,28,44,15,13,4,0,7,0,0,0,0,0,0,0,0,9,9,0,0,0,51,2,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
15,9,0.86,22,0.06,35.00,7.06,17,2,13,11,36,2,4,12,30,0,1,19,4,24,16,6,0,17,16,28,6,4,2,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,50,1,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,6,0.54,0,0.50,4.67,3.71,5,0,1,2,4,0,1,2,3,0,0,5,2,2,3,3,0,2,0,1,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
4,23,0.48,1,0.30,14.67,4.09,19,2,3,6,14,5,7,8,13,0,2,9,1,8,15,4,0,8,11,15,5,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
4,16,0.61,1,0.36,10.25,5.20,14,8,3,14,20,0,3,10,13,0,3,7,0,16,12,3,0,15,10,9,4,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,15,0.56,0,0.33,17.00,4.50,11,2,5,3,22,4,6,5,12,0,4,10,4,8,10,2,0,7,10,9,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
10,62,0.49,1,0.41,11.09,4.10,39,6,10,15,54,6,9,28,36,2,5,24,17,29,34,10,1,25,29,40,17,3,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,3,0.57,1,0.17,7.00,4.43,1,0,0,0,2,2,0,3,4,0,0,2,0,1,0,2,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,28,0.46,1,0.44,13.00,4.42,13,6,4,7,34,5,2,8,12,0,1,13,5,13,17,9,0,14,18,20,5,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
3,22,0.44,0,0.57,9.75,3.64,12,1,8,2,11,4,0,4,9,1,0,8,2,11,14,4,0,8,8,13,8,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
5,42,0.50,1,0.64,9.33,4.26,27,2,13,17,32,5,7,16,20,0,4,18,8,25,29,7,0,16,12,34,11,1,6,0,6,1,0,0,2,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
9,14,0.74,6,0.20,13.75,5.80,10,3,10,5,19,2,3,11,19,1,3,23,3,13,14,6,0,9,8,17,4,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,49,3,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
2,4,0.64,1,0.25,11.00,4.36,5,0,1,2,5,0,1,3,2,0,0,1,2,3,3,0,0,3,1,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
1,2,0.33,0,0.50,3.00,4.67,0,0,0,0,2,1,0,1,0,0,0,0,2,0,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
1,4,0.43,0,0.50,7.00,4.00,1,0,1,0,4,0,1,2,2,0,0,0,2,1,2,0,1,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
1,0,1.00,0,0.50,1.00,7.00,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
24,26,0.76,4,0.27,9.82,4.65,31,4,18,11,45,2,4,21,26,0,10,14,11,27,21,12,1,22,26,41,18,2,2,0,7,0,0,0,0,0,0,0,1,1,1,0,0,3,0,10,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
4,42,0.46,1,0.58,11.14,3.88,24,6,6,13,43,6,8,16,20,0,5,16,4,21,18,5,0,12,10,25,6,4,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
1,10,0.57,5,0.33,23.00,4.26,7,2,2,2,8,2,0,5,5,0,0,4,2,5,9,2,0,3,6,9,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
5,46,0.46,2,0.36,17.00,4.31,23,6,13,11,44,7,6,11,23,2,3,12,9,18,42,16,1,26,20,22,11,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
6,59,0.49,3,0.63,9.58,4.64,34,8,7,19,60,10,7,22,34,1,1,28,15,37,42,10,0,28,34,46,18,4,7,3,7,0,0,0,0,3,0,0,1,1,1,0,0,4,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
7,11,0.79,8,0.26,11.00,5.89,19,2,8,5,19,2,1,5,10,1,1,15,9,14,16,9,0,15,8,10,8,2,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,49,4,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
8,10,0.75,4,0.23,8.60,6.37,8,5,6,8,22,0,3,5,15,1,2,16,4,9,8,6,0,11,12,9,4,1,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,49,4,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
10,3,0.91,7,0.14,12.00,6.11,5,2,5,3,8,1,0,3,7,1,0,10,2,6,9,5,0,8,2,5,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
2,12,0.57,1,0.67,7.00,4.93,11,2,4,2,11,2,2,8,13,1,0,3,3,6,10,3,0,9,6,16,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen-p
